,date,isEnabled,name,symbol,type
2032,2017-11-03,True,Dunkin' Brands Group Inc.,DNKN,cs
2033,2017-11-03,True,WisdomTree Global ex-US Quality Dividend Growth Fund,DNL,et
2034,2017-11-03,True,Denison Mines Corp (Canada),DNN,cs
2035,2017-11-03,True,United States Short Oil Fund,DNO,et
2036,2017-11-03,True,NOW Inc.,DNOW,cs
2037,2017-11-03,True,DNP Select Income Fund Inc.,DNP,cs
2038,2017-11-03,True,Denbury Resources Inc.,DNR,cs
2039,2017-11-03,True,Diamond Offshore Drilling Inc.,DO,cs
2040,2017-11-03,True,Physicians Realty Trust of Beneficial Interest,DOC,cs
2041,2017-11-03,True,Deutsche Bank AG ELEMENTS Dogs of the Dow Total Return Index Note ELEMENTS Dogs of the Dow Linked to the Dow Jones High Yield Select 10 Total Return Index due N,DOD,et
2042,2017-11-03,True,ProShares Short Dow30,DOG,et
2043,2017-11-03,True,WisdomTree International LargeCap Dividend Fund,DOL,et
2044,2017-11-03,True,WisdomTree U.S. MidCap Dividend Fund,DON,et
2045,2017-11-03,True,WisdomTree International Dividend Top 100 Fund,DOO,et
2046,2017-11-03,True,Masonite International Corporation (Canada),DOOR,cs
2047,2017-11-03,True,Dorman Products Inc.,DORM,cs
2048,2017-11-03,True,Draper Oakwood Technology Acquisition Inc.,DOTA,cs
2049,2017-11-03,True,Draper Oakwood Technology Acquisition Inc. Right,DOTAR,N/A
2050,2017-11-03,True,Draper Oakwood Technology Acquisition Inc. Unit,DOTAU,su
2051,2017-11-03,True,Draper Oakwood Technology Acquisition Inc. Warrant,DOTAW,N/A
2052,2017-11-03,True,Dover Corporation,DOV,cs
2053,2017-11-03,True,Dova Pharmaceuticals Inc.,DOVA,cs
2054,2017-11-03,True,Amdocs Limited,DOX,cs
2055,2017-11-03,True,Duff & Phelps Global Utility Income Fund Inc.,DPG,cs
2056,2017-11-03,True,Direxion Developed Markets Bear 3x Shares,DPK,N/A
2057,2017-11-03,True,Diplomat Pharmacy Inc.,DPLO,cs
2058,2017-11-03,True,Dr Pepper Snapple Group Inc,DPS,cs
2059,2017-11-03,True,Direxion Daily Regional Banks Bull 3X Shares,DPST,N/A
2060,2017-11-03,True,Digital Power Corporation,DPW,cs
2061,2017-11-03,True,Domino's Pizza Inc,DPZ,cs
2062,2017-11-03,True,DAQO New Energy Corp. American Depositary Shares each representing five,DQ,cs
2063,2017-11-03,True,Digirad Corporation,DRAD,cs
2064,2017-11-03,True,DRDGOLD Limited American Depositary Shares,DRD,cs
2065,2017-11-03,True,Duke Realty Corporation,DRE,cs
2066,2017-11-03,True,Diamondrock Hospitality Company,DRH,cs
2067,2017-11-03,True,Darden Restaurants Inc.,DRI,cs
2068,2017-11-03,True,DarioHealth Corp.,DRIO,cs
2069,2017-11-03,True,,DRIOW,N/A
2070,2017-11-03,True,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares,DRIP,N/A
2071,2017-11-03,True,Direxion Daily Real Estate Bull 3x Shares,DRN,et
2072,2017-11-03,True,Dicerna Pharmaceuticals Inc.,DRNA,cs
2073,2017-11-03,True,Dril-Quip Inc.,DRQ,cs
2074,2017-11-03,True,Market Vectors Double Short Euro ETN,DRR,et
2075,2017-11-03,True,DURECT Corporation,DRRX,cs
2076,2017-11-03,True,Dominion Energy Inc. 2016 Series A 5.25% Enhanced Junior Subordinated Notes due 2076,DRUA,N/A
2077,2017-11-03,True,Drexion Daily Real Estate Bear 3x Shares,DRV,N/A
2078,2017-11-03,True,WisdomTree Global ex-US Real Estate Index,DRW,et
2079,2017-11-03,True,DryShips Inc.,DRYS,cs
2080,2017-11-03,True,Drive Shack Inc.,DS,cs
2081,2017-11-03,True,Drive Shack Inc. Preferred Series B,DS-B,ps
2082,2017-11-03,True,Drive Shack Inc. Preferred Series C,DS-C,ps
2083,2017-11-03,True,Drive Shack Inc. Pfd Ser D,DS-D,ps
2084,2017-11-03,True,Duff & Phelps Select Energy MLP Fund Inc.,DSE,cs
2085,2017-11-03,True,The Descartes Systems Group Inc.,DSGX,cs
2086,2017-11-03,True,iShares MSCI KLD 400 Social,DSI,et
2087,2017-11-03,True,Daseke Inc.,DSKE,cs
2088,2017-11-03,True,,DSKEW,N/A
2089,2017-11-03,True,DoubleLine Income Solutions Fund of Beneficial Interests,DSL,cs
2090,2017-11-03,True,VelocityShares 3x Inverse Silver ETN,DSLV,N/A
2091,2017-11-03,True,Dreyfus Strategic Municipal Bond Fund Inc.,DSM,cs
2092,2017-11-03,True,DSP Group Inc.,DSPG,cs
2093,2017-11-03,True,Document Security Systems Inc.,DSS,cs
2094,2017-11-03,True,DST Systems Inc.,DST,cs
2095,2017-11-03,True,Blackrock Debt Strategies Fund Inc.,DSU,cs
2096,2017-11-03,True,PowerShares Chinese Yuan Dim Sum Bond Portfolio,DSUM,et
2097,2017-11-03,True,DSW Inc.,DSW,cs
2098,2017-11-03,True,Deswell Industries Inc.,DSWL,cs
2099,2017-11-03,True,Diana Shipping inc.,DSX,cs
2100,2017-11-03,True,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),DSX-B,ps
2101,2017-11-03,True,,DSXN,N/A
2102,2017-11-03,True,WisdomTree U.S. Total Dividend Fund,DTD,et
2103,2017-11-03,True,DTE Energy Company,DTE,cs
2104,2017-11-03,True,DAVIDsTEA Inc.,DTEA,cs
2105,2017-11-03,True,DTF Tax-Free Income Inc.,DTF,cs
2106,2017-11-03,True,WisdomTree International High Dividend Fund,DTH,et
2107,2017-11-03,True,DTE Energy Company 2016 Series B 5.375% Junior Subordinated Debentures due 2076,DTJ,N/A
2108,2017-11-03,True,Deutsche Bk Contingent Cap Tr III Tr Pfd Secs,DTK,ps
2109,2017-11-03,True,,DTLA-,N/A
2110,2017-11-03,True,WisdomTree U.S. Dividend ex-Financials Fund,DTN,et
2111,2017-11-03,True,DB Crude Oil Double Short ETN due June 1 2038,DTO,et
2112,2017-11-03,True,DTE Energy Company 2012 Series C 5.25% Junior Subordinate Debentures due December 1 2062,DTQ,N/A
2113,2017-11-03,True,Determine Inc.,DTRM,cs
2114,2017-11-03,True,iPath US Treasury 2 Yr Bull ETN,DTUL,et
2115,2017-11-03,True,iPath US Treasury 2-year Bear ETN,DTUS,et
2116,2017-11-03,True,DTE Energy Company 2016 Corporate Units,DTV,su
2117,2017-11-03,True,DTE Energy Company 2016 Series F 6.00% Junior Subordinated Debentures due 2076,DTY,N/A
2118,2017-11-03,True,iPath US Treasury 10 Year Bull ETN,DTYL,et
2119,2017-11-03,True,iPath US Treasury 10-year Bear ETN,DTYS,et
2120,2017-11-03,True,Duff & Phelps Utility & Corporate Bond Trust Inc.,DUC,cs
2121,2017-11-03,True,ProShares UltraShort Oil & Gas,DUG,N/A
2122,2017-11-03,True,Duke Energy Corporation (Holding Company),DUK,cs
2123,2017-11-03,True,Duke Energy Corporation 5.125% Junior Subordinated Debentures due 2073,DUKH,N/A
2124,2017-11-03,True,Davis Select U.S. Equity ETF,DUSA,N/A
2125,2017-11-03,True,Direxion Daily Industrials Bull 3X Shares,DUSL,N/A
2126,2017-11-03,True,Direxion Daily Gold Miners Index Bear 3X Shares,DUST,N/A
2127,2017-11-03,True,DaVita Inc.,DVA,cs
2128,2017-11-03,True,Dynavax Technologies Corporation,DVAX,cs
2129,2017-11-03,True,Diversicare Healthcare Services Inc.,DVCR,cs
2130,2017-11-03,True,Dover Motorsports Inc.,DVD,cs
2131,2017-11-03,True,WisdomTree Emerging Markets Dividend Fund,DVEM,N/A
2132,2017-11-03,True,ETRACS 2xLeveraged Diversified High Income ETN,DVHL,N/A
2133,2017-11-03,True,Dell Technologies Inc. Class V,DVMT,cs
2134,2017-11-03,True,Devon Energy Corporation,DVN,cs
2135,2017-11-03,True,Deep Value,DVP,N/A
2136,2017-11-03,True,iShares Select Dividend ETF,DVY,et
2137,2017-11-03,True,iShares Asia / Pacific Dividend 30 Index Fund Exchange Traded Fund,DVYA,et
2138,2017-11-03,True,iShares Emerging Markets Dividend Index Fund Exchange Traded Fund,DVYE,et
2139,2017-11-03,True,ETRACS Monthly Pay 2x Leveraged Dow Jones Select Dividend Index ETN,DVYL,N/A
2140,2017-11-03,True,Elkhorn Commodity Rotation Strategy ETF,DWAC,N/A
2141,2017-11-03,True,PowerShares DWA NASDAQ Momentum Portfolio,DWAQ,et
2142,2017-11-03,True,PowerShares DWA SmallCap Momentum Portfolio,DWAS,N/A
2143,2017-11-03,True,Arrow DWA Tactical ETF,DWAT,N/A
2144,2017-11-03,True,Datawatch Corporation,DWCH,cs
2145,2017-11-03,True,DowDuPont Inc.,DWDP,cs
2146,2017-11-03,True,SPDR Dorsey Wright Fixed Income Allocation ETF,DWFI,N/A
2147,2017-11-03,True,PowerShares DWA Tactical Multi-Asset Income Portfolio,DWIN,N/A
2148,2017-11-03,True,Davis Select Worldwide ETF,DWLD,N/A
2149,2017-11-03,True,PowerShares DWA Momentum & Low Volatility Rotation Portfolio,DWLV,N/A
2150,2017-11-03,True,WisdomTree International Equity Fund,DWM,et
2151,2017-11-03,False,First Trust Dorsey Wright People's Portfolio ETF,DWPP,et
2152,2017-11-03,True,Dawson Geophysical Company,DWSN,cs
2153,2017-11-03,True,VelocityShares 3x Inverse Crude Oil ETNs linked to the S&P GSCI Crude Oil Index ER,DWT,N/A
2154,2017-11-03,True,PowerShares DWA Tactical Sector Rotation Portfolio,DWTR,N/A
2155,2017-11-03,True,SPDR S&P International Dividend,DWX,et
2156,2017-11-03,True,Dynex Capital Inc.,DX,cs
2157,2017-11-03,True,Dynex Capital Inc. Preferred Stock Series A,DX-A,ps
2158,2017-11-03,True,Dynex Capital Inc. Preferred Series B,DX-B,ps
2159,2017-11-03,True,Deutsche Bk Contingent Cap TR II Tr Pfd Sec,DXB,ps
2160,2017-11-03,True,DXC Technology Company,DXC,cs
2161,2017-11-03,True,DexCom Inc.,DXCM,cs
2162,2017-11-03,True,ProShares UltraShort Dow30,DXD,et
2163,2017-11-03,True,WisdomTree Germany Hedged Equity Fund,DXGE,N/A
2164,2017-11-03,True,WisdomTree Japan Hedged Equity Fund,DXJ,et
2165,2017-11-03,True,WisdomTree Japan Hedged Capital Goods Fund,DXJC,N/A
2166,2017-11-03,True,WisdomTree Japan Hedged Financials Fund,DXJF,N/A
2167,2017-11-03,True,WisdomTree Japan Hedged Health Care Fund,DXJH,N/A
2168,2017-11-03,True,WisdomTree Japan Hedged Real Estate Fund,DXJR,N/A
2169,2017-11-03,True,WisdomTree Japan Hedged SmallCap Equity Fund,DXJS,N/A
2170,2017-11-03,True,Destination XL Group Inc.,DXLG,cs
2171,2017-11-03,True,DXP Enterprises Inc.,DXPE,cs
2172,2017-11-03,True,WisdomTree United Kingdom Hedged Equity Fund,DXPS,N/A
2173,2017-11-03,True,Daxor Corporation,DXR,cs
2174,2017-11-03,True,Dextera Surgical Inc.,DXTR,cs
2175,2017-11-03,True,WisdomTree Global ex-U.S. Hedged Dividend Fund,DXUS,N/A
2176,2017-11-03,True,The Dixie Group Inc.,DXYN,cs
2177,2017-11-03,True,Dycom Industries Inc.,DY,cs
2178,2017-11-03,True,WisdomTree Dynamic Bearish U.S. Equity Fund,DYB,N/A
2179,2017-11-03,True,WisdomTree Dynamic Long/Short U.S. Equity Fund,DYLS,N/A
2180,2017-11-03,True,Dynegy Inc.,DYN,cs
2181,2017-11-03,True,Dynegy Inc. Warrants to purchase Common Stock (Expirig February 2 2024),DYN+A,N/A
2182,2017-11-03,True,Dynegy Inc. 7.00% Tangible Equity Units,DYNC,su
2183,2017-11-03,True,Dynatronics Corporation,DYNT,cs
2184,2017-11-03,True,Dynasil Corporation of America,DYSL,cs
2185,2017-11-03,True,DB Commodity Double Long ETN due April 1 2038,DYY,et
2186,2017-11-03,True,Direxion Developed Markets Bull 3x Shares,DZK,et
2187,2017-11-03,True,DASAN Zhone Solutions Inc.,DZSI,cs
2188,2017-11-03,True,DB Gold Double Short ETN due February 15 2038,DZZ,et
2189,2017-11-03,True,ENI S.p.A.,E,cs
2190,2017-11-03,True,Electronic Arts Inc.,EA,cs
2191,2017-11-03,True,Entergy Arkansas Inc. First Mortgage Bonds 4.90% Series Due December 1 2052,EAB,N/A
2192,2017-11-03,True,Easterly Acquisition Corp.,EACQ,cs
2193,2017-11-03,True,Easterly Acquisition Corp. Unit,EACQU,su
2194,2017-11-03,True,,EACQW,N/A
2195,2017-11-03,True,Wells Fargo Income Opportunities Fund,EAD,cs
2196,2017-11-03,True,Entergy Arkansas Inc. First Mortgage Bonds 4.75% Series due June 1 2063,EAE,N/A
2197,2017-11-03,True,Double Eagle Acquisition Corp.,EAGL,cs
2198,2017-11-03,True,Double Eagle Acquisition Corp. Unit,EAGLU,su
2199,2017-11-03,True,Double Eagle Acquisition Corp. Warrant,EAGLW,N/A
2200,2017-11-03,True,Entergy Arkansas Inc. First Mortgage Bonds 4.875% Series Due September 1 2066,EAI,N/A
2201,2017-11-03,True,Ellington Residential Mortgage REIT of Beneficial Interest,EARN,cs
2202,2017-11-03,True,Auris Medical Holding AG,EARS,cs
2203,2017-11-03,True,Brinker International Inc.,EAT,cs
2204,2017-11-03,True,eBay Inc.,EBAY,cs
2205,2017-11-03,True,eBay Inc. 6.0% Notes Due 2056,EBAYL,ps
2206,2017-11-03,True,Ennis Inc.,EBF,cs
2207,2017-11-03,True,Eleven Biotherapeutics Inc.,EBIO,cs
2208,2017-11-03,True,Ebix Inc.,EBIX,cs
2209,2017-11-03,True,Eagle Bancorp Montana Inc.,EBMT,cs
2210,2017-11-03,True,SPDR Bloomberg Barclays Emerging Markets Local Bond,EBND,et
2211,2017-11-03,True,Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one),EBR,cs
2212,2017-11-03,True,Centrais Electricas Brasileiras S.A.- Eletrobr?!s American Depositary Shares (Each representing one Preferred Share),EBR.B,cs
2213,2017-11-03,True,Emergent Biosolutions Inc.,EBS,cs
2214,2017-11-03,True,Meridian Bancorp Inc.,EBSB,cs
2215,2017-11-03,True,Enterprise Bancorp Inc,EBTC,cs
2216,2017-11-03,True,Ecopetrol S.A. American Depositary Shares,EC,cs
2217,2017-11-03,True,Encana Corporation,ECA,cs
2218,2017-11-03,True,Eagle Point Credit Company Inc.,ECC,cs
2219,2017-11-03,True,Eagle Point Credit Company Inc. Series A Term Preferred Stock due 2022,ECCA,ps
2220,2017-11-03,True,Eagle Point Credit Company Inc. 7.75% Series B Term Preferred Stock due 2026,ECCB,ps
2221,2017-11-03,True,Eagle Point Credit Company Inc. 6.75% Notes due 2027,ECCY,N/A
2222,2017-11-03,True,Eagle Point Credit Company Inc. 7.00% Notes due 2020,ECCZ,N/A
2223,2017-11-03,True,Ellsworth Growth and Income Fund Ltd.,ECF,cs
2224,2017-11-03,True,Ellsworth Growth and Income Fund Ltd. 5.25% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),ECF-A,ps
2225,2017-11-03,True,iShares MSCI Chile Capped Investable Market Index Fund,ECH,et
2226,2017-11-03,True,Echo Global Logistics Inc.,ECHO,cs
2227,2017-11-03,True,Ecolab Inc.,ECL,cs
2228,2017-11-03,True,iShares MSCI China Small-Cap,ECNS,et
2229,2017-11-03,True,US Ecology Inc.,ECOL,cs
2230,2017-11-03,True,ChannelAdvisor Corporation,ECOM,cs
2231,2017-11-03,True,Columbia Emerging Markets Consumer,ECON,et
2232,2017-11-03,True,Encore Capital Group Inc,ECPG,cs
2233,2017-11-03,True,Eclipse Resources Corporation,ECR,cs
2234,2017-11-03,True,ECA Marcellus Trust I of Beneficial Interest,ECT,cs
2235,2017-11-03,True,Endocyte Inc.,ECYT,cs
2236,2017-11-03,True,Consolidated Edison Inc.,ED,cs
2237,2017-11-03,True,EDAP TMS S.A.,EDAP,cs
2238,2017-11-03,True,Legg Mason Emerging Markets Diversified Core ETF,EDBI,N/A
2239,2017-11-03,True,Direxion Emerging Markets Bull 3X Shares,EDC,N/A
2240,2017-11-03,True,Morgan Stanley Emerging Markets Domestic Debt Fund Inc.,EDD,cs
2241,2017-11-03,True,Ishares MSCI Denmark Capped,EDEN,N/A
2242,2017-11-03,True,Stone Harbor Emerging Markets Income Fund of Beneficial Interest,EDF,cs
2243,2017-11-03,True,Edge Therapeutics Inc.,EDGE,cs
2244,2017-11-03,True,Edgewater Technology Inc.,EDGW,cs
2245,2017-11-03,True,Stone Harbor Emerging Markets Total Income Fund of Beneficial Interests,EDI,cs
2246,2017-11-03,True,Editas Medicine Inc.,EDIT,cs
2247,2017-11-03,True,SPDR S&P Emerging Markets Dividend,EDIV,et
2248,2017-11-03,True,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,EDN,cs
2249,2017-11-03,True,ALPS Emerging Sector Dividend Dogs,EDOG,N/A
2250,2017-11-03,True,WisdomTree Europe Domestic Economy Fund,EDOM,N/A
2251,2017-11-03,True,First Trust Dow 30 Equal Weight,EDOW,N/A
2252,2017-11-03,True,Education Realty Trust Inc.,EDR,cs
2253,2017-11-03,True,New Oriental Education & Technology Group Inc. Sponsored ADR representing 1 (Cayman Islands),EDU,cs
2254,2017-11-03,True,Educational Development Corporation,EDUC,cs
2255,2017-11-03,True,Vanguard Extended Duration Treasury,EDV,et
2256,2017-11-03,True,Direxion Emerging Markets Bear 3X Shares,EDZ,N/A
2257,2017-11-03,True,El Pasoectric Company,EE,cs
2258,2017-11-03,True,The European Equity Fund Inc.,EEA,cs
2259,2017-11-03,True,Guggenheim BRIC,EEB,et
2260,2017-11-03,True,Euronet Worldwide Inc.,EEFT,cs
2261,2017-11-03,True,Aktiebolaget Svensk Exportkredit (Swed Ex Cred Corp) Elements (SM) Linked to the SPECTRUM Large Cap U.S. Sector Momentum Index developed by BNP Paribas due Augu,EEH,et
2262,2017-11-03,True,Ecology and Environment Inc.,EEI,cs
2263,2017-11-03,True,PowerShares S&P Emerging Markets Low Volatility Portfolio,EELV,et
2264,2017-11-03,True,iShares MSCI Emerging Index Fund,EEM,et
2265,2017-11-03,True,iShares MSCI Emerging Markets Asia Index Fund,EEMA,et
2266,2017-11-03,True,PowerShares S&P Emerging Markets Momentum Portfolio,EEMO,et
2267,2017-11-03,True,Ishares MSCI Emerging Markets Small Cap Index Fund,EEMS,et
2268,2017-11-03,True,iShares Edge MSCI Min Vol Emerging Markets,EEMV,et
2269,2017-11-03,True,SPDR MSCI Emerging Markets Fuel Reserves Free,EEMX,N/A
2270,2017-11-03,True,Enbridge Energy L.P. Class A,EEP,cs
2271,2017-11-03,True,Enbridge Energy Management LLC Shares repstg limited liability company interests,EEQ,cs
2272,2017-11-03,True,WisdomTree U.S. SmallCap Earnings Fund,EES,et
2273,2017-11-03,True,ProShares Ultra MSCI Emerging Markets,EET,et
2274,2017-11-03,True,ProShares UltraShort MSCI Emerging Markets,EEV,et
2275,2017-11-03,True,Emerald Expositions Events Inc.,EEX,cs
2276,2017-11-03,True,iShares MSCI EAFE,EFA,et
2277,2017-11-03,True,ProShares Trust MSCI EAFE Dividend Growers,EFAD,N/A
2278,2017-11-03,True,Global X MSCI SuperDividend EAFE ETF,EFAS,N/A
2279,2017-11-03,True,iShares Edge MSCI Min Vol EAFE,EFAV,et
2280,2017-11-03,True,SPDR MSCI EAFE Fossil Fuel Reserves Free,EFAX,N/A
2281,2017-11-03,True,Eagle Financial Bancorp Inc.,EFBI,cs
2282,2017-11-03,True,Ellington Financial LLC representing Limitied Liability Company Interests no par valu,EFC,cs
2283,2017-11-03,True,Eaton vance Floating-Rate Income Plus Fund of Beneficial Interest,EFF,cs
2284,2017-11-03,True,Global X JPMorgan Efficiente Index,EFFE,N/A
2285,2017-11-03,True,iShares MSCI EAFE Growth,EFG,et
2286,2017-11-03,True,Electronics for Imaging Inc.,EFII,cs
2287,2017-11-03,True,Eaton Vance Floating-Rate 2022 Target Term Trust of Beneficial Interest,EFL,cs
2288,2017-11-03,True,Ishares MSCI Finland Capped,EFNL,N/A
2289,2017-11-03,True,ProShares Ultra MSCI EAFE,EFO,et
2290,2017-11-03,True,Energy Focus Inc.,EFOI,cs
2291,2017-11-03,True,Eaton Vance Senior Floating-Rate Fund of Beneficial Interest,EFR,cs
2292,2017-11-03,True,Enterprise Financial Services Corporation,EFSC,cs
2293,2017-11-03,True,Eaton Vance Floating Rate Income Trust of Beneficial Interest,EFT,cs
2294,2017-11-03,True,ProShares UltraShort MSCI EAFE,EFU,N/A
2295,2017-11-03,True,iShares MSCI EAFE Value,EFV,et
2296,2017-11-03,True,Equifax Inc.,EFX,cs
2297,2017-11-03,True,ProShares Short MSCI EAFE,EFZ,et
2298,2017-11-03,True,eGain Corporation,EGAN,cs
2299,2017-11-03,True,Eagle Bancorp Inc.,EGBN,cs
2300,2017-11-03,True,Blackrock Enhanced Government Fund Inc.,EGF,cs
2301,2017-11-03,True,8x8 Inc,EGHT,cs
2302,2017-11-03,True,Entree Resources Ltd.,EGI,cs
2303,2017-11-03,True,Eagle Growth and Income Opportunities Fund of Beneficial Interest,EGIF,cs
2304,2017-11-03,True,Engility Holdings Inc.,EGL,cs
2305,2017-11-03,True,Eagle Bulk Shipping Inc.,EGLE,cs
2306,2017-11-03,True,Egalet Corporation,EGLT,cs
2307,2017-11-03,True,Energen Corporation,EGN,cs
2308,2017-11-03,True,Eldorado Gold Corporation,EGO,cs
2309,2017-11-03,True,NIC Inc.,EGOV,cs
2310,2017-11-03,True,EastGroup Properties Inc.,EGP,cs
2311,2017-11-03,True,VanEck Vectors Egypt Index,EGPT,N/A
2312,2017-11-03,True,Eagle Pharmaceuticals Inc.,EGRX,cs
2313,2017-11-03,True,Vaalco Energy Inc,EGY,cs
2314,2017-11-03,True,Western Asset Global High Income Fund Inc,EHI,cs
2315,2017-11-03,True,eHi Car Services Limited American Depositary Shares,EHIC,cs
2316,2017-11-03,True,Energy Hunter Resources Inc - Ordinary Shares,EHR,cs
2317,2017-11-03,True,Eaton Vance High Income 2021 Target Term Trust of Beneficial Interest,EHT,cs
2318,2017-11-03,True,eHealth Inc.,EHTH,cs
2319,2017-11-03,True,Eaton Vance California Municipal Bond Fund II of Beneficial Interest $.01 par value,EIA,cs
2320,2017-11-03,True,iShares MSCI Indonesia,EIDO,et
2321,2017-11-03,True,Employers Holdings Inc,EIG,cs
2322,2017-11-03,True,Endurance International Group Holdings Inc.,EIGI,cs
2323,2017-11-03,True,Eiger BioPharmaceuticals Inc.,EIGR,cs
2324,2017-11-03,True,Eaton Vance Municipal Bond Fund of Beneficial Interest $.01 par value,EIM,cs
2325,2017-11-03,True,Eaton Vance Ohio Municipal Bond Fundd of Befeficial Interest $.01 par value,EIO,cs
2326,2017-11-03,True,Eaton Vance Pennsylvania Municipal Bond Fund of Befeficial Interest $.01 par value,EIP,cs
2327,2017-11-03,True,iShares MSCI Ireland Capped,EIRL,et
2328,2017-11-03,True,iShares MSCI Israel Capped Investable Market Index Fund,EIS,et
2329,2017-11-03,True,Eaton Vance Municipal Bond Fund II of Beneficial Interest $.01 Par Value,EIV,cs
2330,2017-11-03,True,Edison International,EIX,cs
2331,2017-11-03,True,Ekso Bionics Holdings Inc.,EKSO,cs
2332,2017-11-03,True,Estee Lauder Companies Inc. (The),EL,cs
2333,2017-11-03,True,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,ELC,N/A
2334,2017-11-03,True,WisdomTree Emerging Markets Local Debt Fund,ELD,et
2335,2017-11-03,True,Electrum Special Acquisition Corporation,ELEC,cs
2336,2017-11-03,True,Electrum Special Acquisition Corporation Unit,ELECU,cs
2337,2017-11-03,True,,ELECW,N/A
2338,2017-11-03,True,e.l.f. Beauty Inc.,ELF,cs
2339,2017-11-03,True,Endologix Inc.,ELGX,cs
2340,2017-11-03,True,Entergy Louisiana Inc. First Mortgage Bonds 5.25% Series due July 1 2052,ELJ,N/A
2341,2017-11-03,True,Ellie Mae Inc.,ELLI,cs
2342,2017-11-03,True,Ellomay Capital Ltd (Israel),ELLO,cs
2343,2017-11-03,True,Electromed Inc.,ELMD,cs
2344,2017-11-03,True,Echelon Corporation,ELON,cs
